grid_square,population_per_hectare,bicycle_aadf,motor_vehicle_aadf,safe
"51.5305,-0.36",55.8,128.0,121082.0,1
"51.5885,-0.337",102.2,13.0,1712.8000000000006,1
"51.564,-0.2845",55.1,186.6,23361.8,1
"51.655,-0.502",3.6,39.0,19904.8,1
"51.3095,0.283",2.0,0.0,4465.0,1
"51.678,-0.0715",32.0,0.0,133487.4,1
"51.3825,0.1535",2.2,37.8,3653.6,1
"51.2605,-0.487",10.6,31.8,12533.2,1
"51.4565,-0.4195",83.8,154.8,17385.0,1
"51.406,-0.249",27.2,40.2,72912.2,1
"51.28,0.017",34.8,21.0,16911.0,1
"51.5905,0.1705",56.3,42.0,47279.8,1
"51.4835,-0.103",202.4,2594.6,19925.8,1
"51.4475,0.0065",44.2,283.8,19723.0,1
"51.7085,-0.374",7.7,21.2,45420.6,1
"51.3925,-0.253",55.7,74.4,107293.4,1
"51.498,0.2425",1.5,0.0,78106.40000000001,1
"51.6045,-0.138",34.2,14.6,79354.4,1
"51.3475,-0.04",67.4,19.4,24415.2,1
"51.435,0.081",57.8,42.4,8481.000000000002,1
"51.47,-0.2025",160.7,1258.0,13668.6,1
"51.4205,0.249",20.6,0.0,92291.0,1
"51.533,0.114",31.5,71.4,95543.4,1
"51.3785,0.2355",34.4,9.4,15608.0,1
"51.345,-0.0135",76.7,19.4,24415.2,1
"51.3765,0.125",125.5,37.8,17686.0,1
"51.609,0.007",54.7,230.4,30995.8,1
"51.658,-0.247",5.1,36.8,20015.400000000005,1
"51.5865,0.163",43.0,43.6,52972.0,1
"51.306,0.147",2.0,79.6,5344.4000000000015,1
"51.6915,-0.1695",3.5,60.8,17224.8,1
"51.4645,0.0075",67.5,164.8,14357.0,1
"51.4505,0.165",30.5,73.6,16425.2,1
"51.5975,-0.0695",144.1,412.8,14624.4,1
"51.2665,-0.4855",10.6,62.2,9513.6,1
"51.6555,-0.05",52.2,120.8,21733.2,1
"51.565,-0.192",29.4,225.0,10488.8,1
"51.7155,-0.4485",19.8,40.8,14332.6,1
"51.313,0.027",4.1,40.2,16860.199999999993,1
"51.396,0.117",54.3,78.6,10862.4,1
"51.4365,-0.195",48.9,217.6,15243.4,1
"51.317,0.0225",28.7,40.2,16860.199999999993,1
"51.544,0.2515",1.6,80.0,12194.2,1
"51.6215,0.0005",47.6,111.4,14201.2,1
"51.3725,-0.158",62.0,109.8,10549.0,1
"51.4455,-0.251",84.8,493.6,91415.4,1
"51.266,-0.087",14.5,0.0,141002.4,1
"51.499,-0.334",23.9,194.2,17051.6,1
"51.303,-0.155",10.9,83.0,33465.4,1
"51.295,0.098",1.6,0.0,130464.6,1
"51.4215,0.114",57.4,108.0,17925.2,1
"51.492,-0.275",54.7,531.8,13266.8,1
"51.543,-0.479",26.0,128.2,26054.6,1
"51.376,0.256",34.4,0.0,57099.60000000001,1
"51.705,-0.0595",56.6,8.0,15263.6,1
"51.701,-0.3945",39.6,57.4,21689.0,1
"51.5715,-0.0595",70.3,411.4,21517.8,1
"51.6015,-0.456",4.0,111.8,25136.2,1
"51.4085,-0.091",122.5,71.2,18384.0,1
"51.6325,0.2345",4.4,0.0,134308.0,1
"51.391,-0.2445",25.0,74.4,107293.4,1
"51.609,-0.056",123.2,28.8,94679.6,1
"51.26,0.2175",2.0,23.2,10990.200000000004,1
"51.719,-0.2645",5.1,8.4,23398.8,1
"51.55,-0.182",102.2,867.2,46554.4,1
"51.3375,-0.2385",11.2,113.4,17771.600000000002,1
"51.574,0.223",24.7,12.0,4628.0,1
"51.5065,0.276",1.6,0.0,93099.0,1
"51.6585,-0.4375",25.4,67.2,23029.0,1
"51.519,-0.304",76.4,322.75,15932.75,1
"51.3955,-0.038",38.9,134.6,17265.4,1
"51.5195,-0.4615",89.4,45.4,14683.6,1
"51.702,-0.432",25.4,6.0,315.8,1
"51.6145,0.158",5.5,100.0,20106.6,1
"51.474,-0.2625",18.1,266.6,26156.4,1
"51.3435,0.219",2.0,20.8,1177.6,1
"51.3715,0.0645",15.4,65.0,17750.399999999998,1
"51.6345,-0.084",52.2,162.4,16833.800000000007,1
"51.5315,-0.5095",30.6,0.0,189142.2,1
"51.3005,-0.3885",4.0,106.2,305.8,1
"51.392,-0.308",80.1,397.2,15183.2,1
"51.6955,0.023",100.8,2.8,333.2,1
"51.268,-0.2875",4.0,169.8,7900.4,1
"51.4275,-0.069",71.8,361.8,25791.2,1
"51.3015,0.0555",1.6,12.6,9573.2,1
"51.6015,-0.424",16.3,31.2,16045.4,1
"51.7015,-0.333",6.9,0.0,142039.19999999998,1
"51.514,-0.101",6.3,4001.0,24786.4,1
"51.372,0.1495",2.0,37.8,3653.6,1
"51.6505,-0.212",48.3,83.0,21027.0,1
"51.3335,-0.24",11.2,44.0,9055.6,1
"51.366,0.2675",34.4,0.0,57099.60000000001,1
"51.497,0.0125",99.7,69.2,9545.0,1
"51.5745,-0.4415",35.8,151.8,25847.80000000001,1
"51.595,-0.4825",2.2,16.4,12239.000000000002,1
"51.419,-0.2275",4.2,419.6,13649.4,1
"51.476,0.1385",51.4,16.8,520.4,1
"51.4555,0.0475",40.7,61.6,16483.2,1
"51.465,-0.4945",1.2,0.0,20135.0,1
"51.258,-0.4495",4.0,93.8,12960.2,1
"51.7145,-0.4125",39.6,0.0,155999.00000000006,1
"51.4475,-0.345",92.6,142.4,7297.599999999998,1
"51.4595,-0.3245",103.2,168.8,13169.6,1
"51.493,0.06",128.0,343.6,27483.6,1
"51.6435,0.047",20.1,117.2,14535.6,1
"51.599,0.272",4.1,0.0,122868.0,1
"51.262,-0.483",10.6,31.8,12533.2,1
"51.6645,-0.4525",19.8,0.0,24949.0,1
"51.4305,-0.5185",1.2,617.2,25738.4,1
"51.662,0.2395",4.4,8.0,6875.600000000001,1
"51.3655,-0.1225",80.1,136.6,27055.2,1
"51.563,-0.0945",172.4,899.0,15019.6,1
"51.3435,-0.341",4.0,1.2,65088.2,1
"51.4055,0.0605",31.1,5.4,20414.6,1
"51.527,-0.063",169.1,1228.4,14182.2,1
"51.6405,0.1865",2.7,15.6,10551.0,1
"51.3875,-0.134",131.6,279.6,21112.6,1
"51.716,-0.277",7.6,8.4,23398.8,1
"51.717,-0.524",3.6,0.2,42766.8,1
"51.324,0.0505",1.6,30.0,5111.6,1
"51.6935,-0.3185",6.9,157.0,15856.0,1
"51.647,-0.098",32.6,45.2,14224.4,1
"51.388,-0.1745",55.9,86.0,13424.5,1
"51.6625,0.1275",64.2,0.0,82152.6,1
"51.672,0.236",4.4,6.8,8725.400000000001,1
"51.3295,-0.1695",24.0,90.8,4154.799999999998,1
"51.536,-0.5195",30.6,54.8,4572.0,1
"51.3485,0.278",34.4,24.2,8521.2,1
"51.2875,0.176",2.0,34.2,15887.4,1
"51.693,0.089",66.2,0.0,122721.6,1
"51.2965,-0.3785",4.0,106.2,305.8,1
"51.3685,0.034",6.1,43.8,22046.60000000001,1
"51.2745,-0.5135",10.6,2.6,94568.8,1
"51.432,-0.282",62.5,161.2,16764.0,1
"51.272,0.0295",34.8,23.6,3085.8,1
"51.4625,-0.185",94.2,974.2,39940.6,1
"51.451,0.281",11.8,32.6,407.4,1
"51.6365,0.1425",5.5,25.2,9302.4,1
"51.5875,-0.0505",77.7,621.8,20268.8,1
"51.671,0.2465",4.4,8.0,6875.600000000001,1
"51.2635,-0.1805",10.9,56.2,8371.8,1
"51.5735,0.0055",115.9,160.25,10001.5,1
"51.4115,0.2005",51.8,0.0,124091.8,1
"51.543,-0.1745",99.8,228.6,20115.2,1
"51.351,0.0165",3.4,8.2,1046.8,1
"51.559,-0.307",67.7,90.2,15811.600000000002,1
"51.669,-0.051",61.6,83.4,44134.8,1
"51.2895,-0.528",10.6,116.6,13829.2,1
"51.2805,-0.4625",4.0,0.6,90095.6,1
"51.659,-0.514",3.6,39.0,19904.8,1
"51.647,-0.2415",5.1,36.2,11001.8,1
"51.5925,-0.373",37.4,34.4,9789.2,1
"51.36,-0.316",4.0,107.0,20768.6,1
"51.311,-0.229",11.2,46.0,16543.6,1
"51.329,-0.371",4.0,61.2,6513.0,1
"51.5905,0.1095",2.9,88.0,19204.800000000007,1
"51.6725,-0.2545",7.6,15.8,3529.4,1
"51.7095,0.019",100.8,2.6,453.4,1
"51.444,0.059",22.7,43.8,10374.199999999997,1
"51.714,0.074",100.8,9.2,3257.2,1
"51.52,-0.179",158.1,1011.4,52790.8,1
"51.28,-0.0715",25.3,26.2,9047.4,1
"51.3135,0.007",34.8,40.2,16860.199999999993,1
"51.3775,-0.252",48.4,364.8,20656.6,1
"51.6985,-0.4545",19.8,41.0,14475.4,1
"51.533,0.2535",1.6,80.0,12194.2,1
"51.4825,-0.2155",160.9,1277.8,11224.6,1
"51.449,-0.401",20.7,28.4,1132.8,1
"51.71,0.232",4.4,8.8,17483.8,1
"51.319,0.0775",1.6,12.6,9573.2,1
"51.5655,0.04",16.6,150.8,14466.4,1
"51.5535,0.1415",74.3,57.2,16759.6,1
"51.6775,-0.4965",3.6,0.0,176717.0,1
"51.6165,-0.3865",46.2,9.8,393.4,1
"51.597,-0.1795",73.4,95.0,12908.2,1
"51.6165,0.0625",27.5,11.0,7102.400000000002,1
"51.381,-0.033",36.5,5.6,662.4,1
"51.4075,-0.0195",55.1,83.6,8792.400000000001,1
"51.569,0.24",16.3,73.4,14816.2,1
"51.5765,0.112",37.5,88.0,19204.800000000007,1
"51.497,-0.2585",92.9,32.6,788.4000000000003,1
"51.2705,-0.0475",34.6,5.6,27429.4,1
"51.343,-0.468",10.6,86.8,22082.80000000001,1
"51.43,-0.3555",51.4,499.8,13485.0,1
"51.2875,-0.406",4.0,41.2,10791.0,1
"51.357,-0.402",16.3,160.2,12869.2,1
"51.3945,0.1025",46.2,35.4,28895.0,1
"51.471,-0.1785",200.2,2879.4,39118.0,1
"51.6345,-0.503",3.6,6.4,19430.6,1
"51.551,-0.2425",56.9,110.8,19187.8,1
"51.4505,-0.4605",9.6,78.6,30285.0,1
"51.673,0.2715",4.4,26.4,1470.6,1
"51.5555,0.2425",33.8,73.4,14816.2,1
"51.7185,0.2545",4.4,34.8,15552.0,1
"51.5785,-0.3515",52.5,8.25,259.5,1
"51.5335,-0.1785",201.9,1024.6,19253.8,1
"51.4435,0.281",11.8,32.6,407.4,1
"51.473,-0.102",100.9,2594.6,19925.8,1
"51.6835,0.225",4.4,6.8,8725.400000000001,1
"51.386,-0.109",158.6,317.6,16882.4,1
"51.4825,-0.2425",72.6,240.8,99837.6,1
"51.471,0.17",60.8,50.8,12135.8,1
"51.6235,-0.477",3.6,122.6,26833.8,1
"51.321,-0.371",4.0,61.2,6513.0,1
"51.4395,-0.2425",9.5,493.6,91415.4,1
"51.3505,0.0805",1.7,128.8,24381.2,1
"51.6525,0.25",4.4,26.4,1470.6,1
"51.5535,-0.035",243.7,447.2,21029.8,1
"51.4985,-0.139",26.4,635.6,20917.4,1
"51.415,-0.13",112.4,379.2,19175.4,1
"51.7125,0.0305",100.8,2.6,453.4,1
"51.707,-0.5025",3.6,0.0,43556.0,1
"51.604,-0.34",89.7,31.6,19479.8,1
"51.641,-0.2975",4.9,37.4,13363.0,1
"51.486,-0.0115",42.2,1507.8,16833.8,1
"51.3795,0.1155",125.5,37.8,17686.0,1
"51.6945,-0.2165",10.1,0.0,49495.99999999999,1
"51.3095,0.113",2.0,26.25,78.25,1
"51.2685,-0.3495",4.0,3.8,514.9999999999999,1
"51.323,-0.0775",22.8,32.8,17376.8,1
"51.4525,0.034",33.5,70.4,36554.2,1
"51.3045,-0.4285",4.0,2.6,86170.79999999999,1
"51.7,-0.202",10.1,0.0,151025.19999999998,1
"51.3245,0.1525",2.0,116.8,12258.2,1
"51.461,-0.1385",97.1,3572.6,25292.2,1
"51.287,0.2715",2.0,35.8,18698.4,1
"51.441,-0.255",9.5,493.6,91415.4,1
"51.493,-0.329",23.9,194.2,17051.6,1
"51.271,-0.274",11.2,169.8,7900.4,1
"51.2615,-0.058",25.3,5.6,27429.4,1
"51.4775,-0.295",9.9,475.4,14314.4,1
"51.647,0.215",4.4,6.8,8725.400000000001,1
"51.5565,-0.4225",6.4,108.8,14850.2,1
"51.3415,-0.2465",11.2,94.4,21600.6,1
"51.676,0.0215",43.3,2.8,333.2,1
"51.472,-0.1035",100.9,774.5,5211.0,1
"51.692,-0.0565",56.6,8.0,15263.6,1
"51.518,-0.036",185.9,304.8,15749.4,1
"51.4265,-0.385",64.3,96.6,5554.0,1
"51.6215,0.2035",16.0,15.6,10551.0,1
"51.386,-0.169",57.5,86.0,13424.5,1
"51.6475,0.122",64.2,28.0,15960.4,1
"51.7145,-0.163",3.5,51.0,14066.6,1
"51.5195,-0.4935",23.4,12.2,439.00000000000006,1
"51.5505,-0.1925",209.3,183.2,8797.199999999999,1
"51.4665,-0.158",169.9,544.0,17058.6,1
"51.3745,0.2715",34.4,0.0,57099.60000000001,1
"51.435,0.2255",20.6,128.6,21203.4,1
"51.423,-0.1875",117.0,375.0,21806.4,1
"51.467,0.08",44.5,154.0,19839.4,1
"51.259,-0.227",11.2,43.4,36425.999999999985,1
"51.5995,-0.4495",4.0,111.8,25136.2,1
"51.4975,-0.479",17.4,0.0,153634.80000000002,1
"51.504,-0.513",17.4,0.0,149098.2,1
"51.491,-0.2445",72.8,200.4,118343.4,1
"51.67,0.1395",64.2,11.0,1630.8000000000006,1
"51.448,-0.4465",9.6,91.0,41630.6,1
"51.358,-0.317",4.0,107.0,20768.6,1
"51.4705,-0.053",115.9,1003.6,17684.600000000002,1
"51.513,-0.382",165.9,789.2,24208.80000000001,1
"51.4205,-0.158",167.2,210.8,14066.8,1
"51.462,-0.326",84.6,168.8,13169.6,1
"51.4125,-0.0395",23.8,99.4,7453.399999999999,1
"51.5805,-0.354",52.5,145.2,15425.8,1
"51.544,-0.2705",96.9,292.4,24125.8,1
"51.3455,0.029",1.9,41.0,15734.0,1
"51.7115,-0.32",6.9,0.0,142039.19999999998,1
"51.4965,-0.47",61.0,0.0,153634.80000000002,1
"51.414,0.101",28.9,49.0,64229.60000000001,1
"51.455,-0.0375",92.9,229.2,9206.399999999998,1
"51.6015,-0.1345",34.2,124.2,14929.4,1
"51.5825,-0.525",3.6,41.6,28791.0,1
"51.6095,-0.4145",60.5,38.6,14959.000000000002,1
"51.4725,-0.0375",91.7,2120.8,34912.6,1
"51.6675,0.004",43.3,54.0,16842.600000000002,1
"51.3805,-0.365",3.8,340.5,27148.0,1
"51.3385,0.1285",2.0,1.0,23858.2,1
"51.503,0.268",1.6,0.0,46551.2,1
"51.692,-0.164",3.5,0.0,133487.4,1
"51.332,0.1215",2.0,28.0,25736.6,1
"51.5435,-0.312",98.3,157.0,19151.2,1
"51.64,-0.437",25.4,50.8,11262.999999999998,1
"51.6285,-0.505",3.6,65.4,17204.399999999998,1
"51.6305,0.129",64.2,4.2,8677.6,1
"51.517,0.282",1.6,41.6,1256.6,1
"51.2675,-0.526",10.6,2.6,94568.8,1
"51.402,-0.306",66.7,649.8,16752.0,1
"51.561,-0.3985",63.6,8.4,514.0,1
"51.5455,-0.001",119.0,633.0,8682.599999999999,1
"51.6925,0.262",4.4,8.0,6875.600000000001,1
"51.26,0.034",1.6,27.4,4426.6,1
"51.5505,0.015",101.8,406.8,14548.000000000002,1
"51.6335,-0.013",55.6,130.6,18569.0,1
"51.498,-0.215",235.0,2639.6,16967.000000000004,1
"51.2995,-0.508",10.6,10.2,1095.8,1
"51.376,0.2645",34.4,0.0,57099.60000000001,1
"51.6655,-0.086",113.0,37.2,1012.6,1
"51.712,-0.5015",3.6,41.0,9727.8,1
"51.3885,-0.455",10.6,200.8,11585.600000000002,1
"51.3845,0.1695",2.2,0.8,46911.80000000001,1
"51.446,0.2885",11.8,32.6,407.4,1
"51.5295,-0.435",24.3,35.8,1277.4,1
"51.3005,-0.3745",4.0,106.2,305.8,1
"51.3775,0.1805",2.2,0.8,46911.80000000001,1
"51.6745,0.05",20.1,17.0,21763.4,1
"51.643,-0.1435",44.1,60.0,19654.8,1
"51.4375,0.108",30.7,77.2,14135.0,1
"51.411,-0.446",10.6,200.8,11585.600000000002,1
"51.503,0.252",1.5,6.2,652.6,1
"51.5325,-0.4485",68.6,314.8,26048.6,1
"51.3095,-0.2735",32.1,85.2,16208.4,1
"51.5855,-0.274",44.5,71.4,15158.2,1
"51.612,0.052",27.5,0.0,96246.4,1
"51.503,-0.1315",26.4,2225.8,22546.6,1
"51.3655,-0.437",70.5,133.4,17644.399999999998,1
"51.517,-0.314",87.6,180.8,8199.400000000001,1
"51.309,0.1195",2.0,26.25,78.25,1
"51.592,-0.02",139.3,105.6,14043.6,1
"51.5725,0.147",72.8,110.8,20098.8,1
"51.533,0.088",120.6,47.6,15446.4,1
"51.386,-0.049",36.9,5.6,662.4,1
"51.4305,0.1115",43.2,87.2,9418.2,1
"51.264,-0.0025",34.8,0.0,130464.6,1
"51.423,-0.363",38.6,40.8,14808.2,1
"51.29,0.052",1.6,12.6,9573.2,1
"51.701,-0.444",25.4,41.0,14475.4,1
"51.2675,-0.402",4.0,41.2,10791.0,1
"51.284,-0.4015",4.0,41.2,10791.0,1
"51.4045,-0.4245",70.5,45.4,783.2,1
"51.5905,0.2325",56.0,77.4,41747.4,1
"51.343,0.1705",2.0,0.0,113675.4,1
"51.43,-0.052",65.2,361.6,28466.4,1
"51.324,-0.3975",4.0,154.0,17548.8,1
"51.4725,-0.1825",141.5,2879.4,39118.0,1
"51.669,-0.1065",17.1,84.8,15573.999999999998,1
"51.5785,-0.107",71.2,294.2,16366.2,1
"51.574,-0.0295",36.3,1333.0,26286.0,1
"51.664,-0.0015",43.3,54.0,16842.600000000002,1
"51.287,0.1505",2.0,0.0,50588.0,1
"51.712,-0.211",10.1,0.0,71997.6,1
"51.266,0.1245",1.6,38.0,15100.6,1
"51.475,-0.467",1.2,59.2,20699.0,1
"51.519,0.1035",10.1,32.6,14846.6,1
"51.387,-0.0365",95.4,134.6,17265.4,1
"51.49,-0.0295",172.9,1063.0,8615.400000000001,1
"51.582,-0.0265",127.9,212.0,15522.6,1
"51.637,-0.35",7.7,1.2,406.6,1
"51.6875,0.2565",4.4,8.0,6875.600000000001,1
"51.4195,-0.216",61.5,202.8,3018.4,1
"51.5505,-0.1845",143.5,8.4,920.0,1
"51.6725,-0.291",56.7,7.0,426.4,1
"51.5305,-0.179",113.5,1024.6,19253.8,1
"51.325,-0.088",25.0,75.4,17947.999999999996,1
"51.4405,-0.2635",27.9,51.4,60645.8,1
"51.536,-0.159",37.1,749.2,21649.000000000004,1
"51.413,-0.2115",74.6,202.8,3018.4,1
"51.4455,-0.001",102.0,206.8,25088.6,1
"51.714,-0.4135",39.6,0.0,155999.00000000006,1
"51.353,-0.08",21.6,82.0,19555.000000000004,1
"51.6925,-0.3395",7.7,157.0,15856.0,1
"51.591,-0.4955",7.6,16.4,12239.000000000002,1
"51.5765,-0.2785",70.1,74.2,28633.00000000001,1
"51.6285,-0.3485",5.3,1.2,406.6,1
"51.542,-0.4295",38.2,16.4,1993.0,1
"51.6005,0.0635",33.5,11.0,7102.400000000002,1
"51.622,0.099",66.2,4.2,9198.6,1
"51.6265,-0.3495",5.3,1.2,406.6,1
"51.5165,-0.194",143.9,337.8,1766.6,1
"51.36,-0.2755",32.1,402.8,15107.999999999998,1
"51.469,-0.2",89.1,1258.0,13668.6,1
"51.564,-0.143",90.3,166.2,1146.8,1
"51.6695,-0.476",3.6,0.0,176717.0,1
"51.5945,-0.1605",42.9,268.2,15385.4,1
"51.5465,-0.0295",22.4,0.6,87615.20000000001,1
"51.7125,-0.292",7.6,32.8,12560.6,1
"51.6935,-0.2185",10.1,0.0,49495.99999999999,1
"51.575,-0.0425",10.8,70.2,12088.2,1
"51.296,-0.297",4.0,51.6,24556.4,1
"51.4605,-0.249",33.5,332.6,27382.2,1
"51.593,-0.3065",75.7,32.6,18139.4,1
"51.2625,-0.4415",4.0,41.2,10791.0,1
"51.4045,-0.4405",10.6,30.8,960.2,1
"51.387,-0.0755",117.0,41.2,4227.200000000002,1
"51.338,-0.398",4.0,24.8,639.5999999999998,1
"51.622,-0.392",12.3,4.6,656.6,1
"51.4305,-0.2615",25.2,51.4,60645.8,1
"51.304,0.2295",2.0,0.0,48621.4,1
"51.631,-0.1275",70.8,224.0,15740.0,1
"51.4815,-0.4075",42.2,75.2,16236.4,1
"51.683,-0.447",19.8,0.0,153018.19999999998,1
"51.527,-0.163",17.9,341.6,25664.4,1
"51.375,-0.516",10.6,4.8,39429.0,1
"51.394,-0.5205",1.2,114.2,18391.4,1
"51.3785,0.2565",34.4,24.0,1275.1999999999996,1
"51.4,0.27",20.6,6.8,1961.4,1
"51.3365,0.16",2.0,116.8,12258.2,1
"51.4405,-0.345",34.5,238.8,9181.6,1
"51.3215,0.1525",2.0,46.0,1889.4,1
"51.539,-0.473",36.1,200.4,38775.6,1
"51.5505,-0.5385",30.6,44.4,2148.6,1
"51.5475,0.115",56.9,108.8,11597.8,1
"51.5545,0.213",52.2,18.4,641.9999999999999,1
"51.278,-0.119",6.5,11.4,736.4,1
"51.4005,0.061",23.2,5.4,20414.6,1
"51.636,-0.1265",47.6,60.0,17200.4,1
"51.314,-0.2655",11.2,85.2,16208.4,1
"51.3045,0.0745",1.6,12.6,9573.2,1
"51.5915,-0.058",47.6,621.8,20268.8,1
"51.6455,-0.133",29.2,21.0,12716.5,1
"51.5535,-0.252",53.6,48.2,101715.39999999998,1
"51.408,0.0145",52.3,233.0,23628.4,1
"51.4275,-0.228",4.2,786.4,21763.4,1
"51.708,0.1895",2.7,47.4,1302.4,1
"51.3095,0.191",2.0,16.4,5928.4,1
"51.55,-0.175",102.2,867.2,46554.4,1
"51.6015,-0.1315",34.2,14.6,79354.4,1
"51.4905,0.1025",65.2,127.8,17445.4,1
"51.7155,-0.4465",19.8,40.8,14332.6,1
"51.5285,-0.214",169.1,856.8,18946.0,1
"51.365,-0.3565",4.0,78.4,19569.0,1
"51.416,-0.331",7.0,287.0,8582.4,1
"51.6405,0.1935",2.7,15.6,10551.0,1
"51.665,-0.386",17.6,187.4,14090.6,1
"51.377,-0.1435",4.3,136.6,27055.2,1
"51.3075,-0.0885",25.3,32.8,17376.8,1
"51.339,0.03",1.9,41.0,15734.0,1
"51.5145,0.033",137.9,125.4,12020.999999999998,1
"51.5455,-0.2385",37.6,160.8,17879.8,1
"51.272,0.097",1.6,38.0,15100.6,1
"51.5855,-0.3915",40.5,3.8,1328.6,1
"51.591,-0.252",85.7,232.8,19051.0,1
"51.6,0.2785",4.1,0.0,122868.0,1
"51.5445,0.0555",151.4,232.8,16866.4,1
"51.4485,0.183",51.8,147.6,22640.000000000004,1
"51.393,0.1075",28.3,35.4,28895.0,1
"51.3925,-0.315",66.8,656.2,14670.2,1
"51.608,-0.332",49.6,44.0,22431.000000000004,1
"51.45,0.1585",30.5,107.6,33887.0,1
"51.6535,-0.116",18.2,58.8,17188.399999999998,1
"51.557,-0.256",53.6,99.8,48406.4,1
"51.34,-0.0105",46.8,19.4,24415.2,1
"51.459,0.0615",77.6,0.6,75670.40000000001,1
"51.606,-0.1285",56.3,57.4,49154.99999999999,1
"51.4735,-0.1545",28.3,1626.4,19098.0,1
"51.5315,-0.1415",262.5,2264.2,32013.0,1
"51.586,-0.5305",3.6,45.0,11475.0,1
"51.6015,-0.133",34.2,124.2,14929.4,1
"51.4585,0.082",68.4,7.0,86687.4,1
"51.6865,0.166",2.7,0.0,132333.80000000002,1
"51.5215,-0.531",30.6,54.8,4572.0,1
"51.571,-0.5325",7.6,45.0,11475.0,1
"51.36,-0.018",89.5,19.4,24415.2,1
"51.596,0.206",18.1,146.6,19256.4,1
"51.637,0.036",20.1,115.4,14647.4,1
"51.4225,-0.326",58.8,550.2,11094.2,1
"51.4445,-0.1585",123.0,105.0,900.8,1
"51.305,0.2385",2.0,0.0,48621.4,1
"51.3995,0.2785",20.6,3.0,580.4,1
"51.6085,0.2765",4.1,64.8,16001.199999999995,1
"51.5855,0.2605",4.1,0.0,124284.6,1
"51.2845,-0.2",11.2,43.4,36425.999999999985,1
"51.476,-0.3855",83.0,337.6,42028.8,1
"51.3915,-0.427",70.5,238.0,14919.200000000004,1
"51.364,0.023",3.4,8.2,1046.8,1
"51.4725,-0.1755",99.2,2879.4,39118.0,1
"51.5835,-0.2085",57.2,35.8,73418.40000000001,1
"51.514,0.0805",7.3,14.4,37786.0,1
"51.3425,-0.2235",11.2,54.6,11898.4,1
"51.52,0.2035",86.7,31.6,20922.2,1
"51.55,-0.355",61.1,34.2,16176.8,1
"51.337,-0.4415",70.5,2.6,86170.79999999999,1
"51.613,-0.098",66.3,63.8,64896.0,1
"51.6065,-0.5295",3.6,0.0,148872.0,1
"51.641,-0.4185",39.6,74.8,13163.6,1
"51.646,0.1725",2.7,0.0,132333.80000000002,1
"51.43,-0.4415",10.6,149.0,12376.6,1
"51.6165,-0.344",5.3,30.4,12059.8,1
"51.382,0.219",51.8,28.8,808.4,1
"51.6785,-0.3075",6.9,6.6,357.0,1
"51.4375,-0.0125",58.1,426.0,28236.6,1
"51.5505,-0.034",16.1,0.6,87615.20000000001,1
"51.512,-0.326",152.3,667.4,19760.2,1
"51.309,-0.488",10.6,0.6,90095.6,1
"51.6445,-0.361",5.3,32.0,1042.2,1
"51.399,-0.518",1.2,115.4,18574.8,1
"51.477,0.1635",54.2,50.8,12135.8,1
"51.353,-0.3315",4.0,107.0,20768.6,1
"51.653,-0.33",6.9,53.6,22624.6,1
"51.2795,-0.0995",14.5,11.4,736.4,1
"51.46,-0.164",39.4,1339.4,16411.399999999998,1
"51.6995,-0.056",56.6,8.0,15263.6,1
"51.4265,-0.081",38.6,465.8,17733.2,1
"51.569,-0.3275",49.6,21.4,16254.8,1
"51.34,-0.1585",3.7,17.6,21417.8,1
"51.601,-0.2795",105.3,179.8,22643.6,1
"51.616,0.208",38.8,15.6,10551.0,1
"51.7085,-0.3585",7.7,49.6,317.8,1
"51.2705,-0.038",34.6,12.2,20924.6,1
"51.4985,0.0755",107.6,7.4,342.00000000000006,1
"51.676,-0.079",32.0,37.2,1012.6,1
"51.3965,0.19",11.9,0.8,12842.8,1
"51.335,-0.002",30.9,19.4,24415.2,1
"51.4595,-0.0265",41.2,432.8,15958.399999999998,1
"51.268,-0.195",10.9,43.4,36425.999999999985,1
"51.6475,0.1785",2.7,0.0,132333.80000000002,1
"51.418,-0.1075",30.6,93.4,16137.2,1
"51.511,-0.4065",23.9,131.6,59523.0,1
"51.3065,-0.191",62.4,51.6,3985.4,1
"51.53,0.218",5.6,31.6,20922.2,1
"51.6695,0.131",64.2,0.0,82152.6,1
"51.5665,-0.451",31.8,123.8,17657.8,1
"51.3745,0.265",34.4,0.0,57099.60000000001,1
"51.4425,0.018",58.1,141.6,46535.6,1
"51.4845,-0.0035",97.9,572.6,23091.2,1
"51.606,0.0855",52.3,53.6,18179.6,1
"51.58,0.244",23.2,12.0,4628.0,1
"51.5915,-0.1875",56.3,120.0,16042.2,1
"51.5395,-0.5025",30.6,0.0,189142.2,1
"51.7075,-0.168",3.5,51.0,14066.6,1
"51.702,-0.3705",7.7,49.6,317.8,1
"51.598,-0.4725",8.2,111.8,25136.2,1
"51.602,-0.19",83.9,12.6,1784.0,1
"51.674,-0.3125",6.9,6.6,357.0,1
"51.6505,0.2685",44.1,26.4,1470.6,1
"51.5695,-0.187",29.4,587.6,15860.8,1
"51.2615,-0.411",4.0,41.2,10791.0,1
"51.3945,0.16",2.2,37.8,3653.6,1
"51.386,0.147",2.2,37.8,3653.6,1
"51.6845,-0.446",19.8,0.0,153018.19999999998,1
"51.551,-0.202",134.3,368.6,14704.2,1
"51.4815,-0.16",112.2,3866.0,32129.0,1
